Timestamp, 2021-09-24 17-42-14

Frequency (Hz), CH 1: PSD for Power 0.9dBm (dBm), CH 1: PSD for Power 0.8078dBm (dBm), CH 1: PSD for Power 0.8072dBm (dBm), CH 1: PSD for Power 0.8058dBm (dBm), CH 1: PSD for Power 0.8048dBm (dBm), CH 1: PSD for Power 0.8042dBm (dBm), CH 1: PSD for Power 0.8037dBm (dBm), CH 1: PSD for Power 0.8022dBm (dBm), CH 1: PSD for Power 0.8012dBm (dBm), CH 1: PSD for Power 0.8dBm (dBm), CH 1: PSD for Power 0.7987dBm (dBm), CH 1: PSD for Power 0.7974dBm (dBm), CH 1: PSD for Power 0.7953dBm (dBm), CH 1: PSD for Power 0.7939dBm (dBm), CH 1: PSD for Power 0.7924dBm (dBm), CH 1: PSD for Power 0.7908dBm (dBm), CH 1: PSD for Power 0.7893dBm (dBm), CH 1: PSD for Power 0.8095dBm (dBm), CH 1: PSD for Power 0.8096dBm (dBm), CH 1: PSD for Power 0.8098dBm (dBm), CH 1: PSD for Power 0.81dBm (dBm)
21200000.0, -96.37679290771484, -95.91460418701172, -95.65269470214844, -95.44185638427734, -95.41622924804688, -94.9374008178711, -94.9359359741211, -94.47966003417969, -94.40451049804688, -94.07991027832031, -93.69515991210938, -93.31983184814453, -92.98274993896484, -92.72840881347656, -92.77742004394531, -93.78652954101562, -95.51405334472656, -96.093017578125, -95.88164520263672, -96.00984954833984, -96.04728698730469
21250000.0, -96.41035461425781, -95.86666870117188, -95.74261474609375, -95.54074096679688, -95.21732330322266, -94.98779296875, -95.02546691894531, -94.50227355957031, -94.44244384765625, -93.8589859008789, -93.73048400878906, -93.31501770019531, -92.94355773925781, -92.94035339355469, -92.8624267578125, -93.88056945800781, -95.47209167480469, -95.87025451660156, -96.13101959228516, -96.02064514160156, -96.08271026611328
21300000.0, -96.51085662841797, -95.79450225830078, -95.81395721435547, -95.7208480834961, -95.43009185791016, -95.14161682128906, -94.84078979492188, -94.60194396972656, -94.44667053222656, -94.11812591552734, -93.662353515625, -93.48809814453125, -92.98477935791016, -92.79149627685547, -92.94205474853516, -93.90571594238281, -95.45252227783203, -96.00840759277344, -95.96786499023438, -96.14155578613281, -95.84098815917969
21350000.0, -96.66221618652344, -95.92066192626953, -95.7339096069336, -95.67061614990234, -95.375732421875, -95.1950454711914, -95.15314483642578, -94.5634765625, -94.34138488769531, -93.7714614868164, -93.71754455566406, -93.4620361328125, -93.2293930053711, -92.85262298583984, -93.06102752685547, -94.01155853271484, -95.3070068359375, -96.09611511230469, -96.00166320800781, -96.12815856933594, -95.94432067871094
21400000.0, -96.46672058105469, -95.91463470458984, -95.83390045166016, -95.60383605957031, -95.44490051269531, -95.00150299072266, -95.0279541015625, -94.61174011230469, -94.41029357910156, -93.96766662597656, -93.75216674804688, -93.35136413574219, -92.98863220214844, -92.96136474609375, -92.87584686279297, -93.99160766601562, -95.3528823852539, -96.02326202392578, -96.01210021972656, -96.03831481933594, -95.89323425292969
21450000.0, -96.47698211669922, -95.94599151611328, -95.99987030029297, -95.538330078125, -95.12001037597656, -94.99922943115234, -95.17725372314453, -94.5240478515625, -94.37761688232422, -94.01556396484375, -93.92021179199219, -93.49951934814453, -93.0191650390625, -92.72896575927734, -93.09435272216797, -93.80571746826172, -95.44585418701172, -96.07915496826172, -96.0888900756836, -96.08622741699219, -96.00800323486328
21500000.0, -96.37532043457031, -95.95460510253906, -95.91578674316406, -95.49166870117188, -95.43000793457031, -95.16860961914062, -95.03777313232422, -94.5895767211914, -94.39432525634766, -94.05433654785156, -93.90254974365234, -93.4849624633789, -93.09698486328125, -92.86832427978516, -92.89126586914062, -93.89912414550781, -95.53108215332031, -96.12785339355469, -96.26631164550781, -96.06639862060547, -96.07852935791016
21550000.0, -96.51107025146484, -96.10855102539062, -96.067626953125, -95.53331756591797, -95.19294738769531, -95.25355529785156, -94.97026062011719, -94.70054626464844, -94.34405517578125, -94.18128967285156, -93.7615966796875, -93.4270248413086, -93.0791015625, -92.7579574584961, -93.02386474609375, -93.99870300292969, -95.57829284667969, -96.09538269042969, -96.01366424560547, -96.03768157958984, -96.1238021850586
21600000.0, -96.81027221679688, -96.03208923339844, -95.74888610839844, -95.73297119140625, -95.45320129394531, -95.01536560058594, -94.98652648925781, -94.64412689208984, -94.41824340820312, -94.07550048828125, -93.92530059814453, -93.3930892944336, -93.27874755859375, -92.89735412597656, -93.129150390625, -94.0752944946289, -95.37886047363281, -96.1429443359375, -96.08277130126953, -96.09817504882812, -96.19273376464844
21650000.0, -96.51454162597656, -95.7942123413086, -95.95677185058594, -95.85967254638672, -95.25685119628906, -95.180419921875, -95.18521881103516, -94.63900756835938, -94.4477767944336, -93.8924560546875, -93.835205078125, -93.61793518066406, -93.13739013671875, -92.8266830444336, -93.06938171386719, -93.893798828125, -95.50294494628906, -96.24263763427734, -95.95292663574219, -96.24107360839844, -96.15328979492188
21700000.0, -96.59510803222656, -95.8027572631836, -95.79640197753906, -95.49189758300781, -95.30491638183594, -95.2673110961914, -95.17192077636719, -94.56206512451172, -94.43154907226562, -94.33890533447266, -93.9046630859375, -93.51898193359375, -93.30284118652344, -92.92478942871094, -93.14859008789062, -94.05980682373047, -95.70091247558594, -96.19580078125, -96.15028381347656, -96.25459289550781, -96.2630386352539
21750000.0, -96.58106994628906, -95.9421157836914, -95.7851791381836, -95.83743286132812, -95.46781921386719, -95.26146697998047, -95.08454895019531, -94.69779205322266, -94.60169982910156, -94.25717163085938, -93.78001403808594, -93.47392272949219, -93.26787567138672, -92.97550964355469, -93.10038757324219, -94.16650390625, -95.51768493652344, -96.02983093261719, -96.1979751586914, -96.14103698730469, -96.20182800292969
21800000.0, -96.5550765991211, -96.02680206298828, -95.88395690917969, -95.84366607666016, -95.47993469238281, -95.27753448486328, -95.1959457397461, -94.60591888427734, -94.35261535644531, -94.23009490966797, -93.93963623046875, -93.56619262695312, -93.25225830078125, -92.9175033569336, -93.14971923828125, -94.19157409667969, -95.52253723144531, -96.27470397949219, -96.03585052490234, -96.13381958007812, -96.15482330322266
21850000.0, -96.71012878417969, -95.830078125, -96.02091979980469, -95.71248626708984, -95.3671875, -95.1922836303711, -95.2119369506836, -94.65785217285156, -94.32614135742188, -94.02801513671875, -94.12164306640625, -93.71449279785156, -93.34776306152344, -92.99335479736328, -92.95326232910156, -94.05754089355469, -95.64091491699219, -96.0943603515625, -95.97261810302734, -96.29670715332031, -96.27520751953125
21900000.0, -96.51834106445312, -96.12979888916016, -95.88471984863281, -95.78177642822266, -95.56410217285156, -95.4012451171875, -95.13289642333984, -94.72663879394531, -94.48763275146484, -94.29862213134766, -93.96507263183594, -93.87918853759766, -93.28424072265625, -93.09227752685547, -93.10888671875, -94.1256332397461, -95.59422302246094, -96.04605865478516, -95.96913146972656, -96.2326431274414, -96.0595474243164
21950000.0, -96.64852142333984, -95.77664947509766, -95.90482330322266, -95.65564727783203, -95.55037689208984, -95.35533142089844, -95.11385345458984, -94.85724639892578, -94.48858642578125, -94.28898620605469, -94.02400207519531, -93.64985656738281, -93.3761215209961, -93.05699157714844, -93.11043548583984, -94.20932006835938, -95.74542236328125, -96.2152328491211, -96.17959594726562, -96.10838317871094, -96.18780517578125
22000000.0, -96.50941467285156, -96.02155303955078, -95.78363037109375, -95.65315246582031, -95.50413513183594, -95.32511901855469, -95.23663330078125, -94.9012451171875, -94.43731689453125, -94.16910552978516, -93.94315338134766, -93.8283462524414, -93.41980743408203, -93.09845733642578, -93.22789001464844, -94.2021713256836, -95.5903549194336, -96.00870513916016, -96.31852722167969, -96.13545227050781, -96.12394714355469
22050000.0, -96.59718322753906, -96.08345794677734, -96.00704193115234, -95.68960571289062, -95.54193115234375, -95.33280181884766, -95.38813018798828, -94.72602081298828, -94.39098358154297, -94.38123321533203, -93.99861145019531, -93.75804901123047, -93.30616760253906, -93.0814437866211, -93.39582061767578, -94.09151458740234, -95.6499252319336, -96.11236572265625, -96.17730712890625, -96.10752868652344, -96.27709197998047
22100000.0, -96.61112976074219, -95.96467590332031, -95.9662094116211, -95.96083068847656, -95.4619369506836, -95.43339538574219, -95.14319610595703, -94.86114501953125, -94.60954284667969, -94.35050201416016, -94.11201477050781, -93.62867736816406, -93.24871826171875, -93.16307067871094, -93.2257080078125, -94.35340118408203, -95.5946273803711, -96.12442016601562, -96.21925354003906, -96.35330200195312, -96.35530090332031
22150000.0, -96.6996078491211, -96.03638458251953, -96.09797668457031, -95.65772247314453, -95.54070281982422, -95.24102020263672, -95.1124267578125, -94.84239959716797, -94.7663803100586, -94.39746856689453, -94.11908721923828, -93.8013916015625, -93.52364349365234, -93.04170227050781, -93.16577911376953, -94.38594818115234, -95.65797424316406, -96.21575164794922, -96.14608001708984, -96.33212280273438, -96.24503326416016
22200000.0, -96.71212005615234, -96.04777526855469, -95.89497375488281, -95.82588958740234, -95.52604675292969, -95.42694091796875, -95.3155288696289, -94.91615295410156, -94.63877868652344, -94.37532043457031, -94.11156463623047, -93.73018646240234, -93.49281311035156, -93.0629653930664, -93.44832611083984, -94.36885070800781, -95.57763671875, -96.23907470703125, -96.317626953125, -96.27640533447266, -96.22235107421875
22250000.0, -96.64404296875, -95.8247299194336, -95.86296081542969, -95.61845397949219, -95.42572021484375, -95.4864501953125, -95.24192810058594, -94.83306121826172, -94.3846435546875, -94.29718017578125, -94.04959106445312, -93.70143127441406, -93.45516204833984, -93.31648254394531, -93.42533874511719, -94.20853424072266, -95.67304992675781, -96.26677703857422, -96.05488586425781, -96.14424133300781, -96.35598754882812
22300000.0, -96.66374969482422, -95.8128662109375, -96.10499572753906, -95.6855239868164, -95.53426361083984, -95.4392318725586, -94.95135498046875, -94.94132995605469, -94.62859344482422, -94.37550354003906, -93.92420196533203, -93.78944396972656, -93.42047119140625, -93.15757751464844, -93.42652893066406, -94.29856872558594, -95.60038757324219, -96.13060760498047, -96.06624603271484, -96.3396987915039, -96.18904876708984
22350000.0, -96.76226806640625, -96.06275939941406, -95.99361419677734, -95.7839126586914, -95.63229370117188, -95.3716049194336, -95.23887634277344, -94.89399719238281, -94.51963806152344, -94.42911529541016, -94.09574890136719, -93.7299575805664, -93.60245513916016, -93.09205627441406, -93.29826354980469, -94.44282531738281, -95.7693862915039, -96.27833557128906, -96.22341918945312, -96.14366149902344, -96.28063201904297
22400000.0, -96.69107055664062, -95.97166442871094, -96.05223083496094, -95.76959991455078, -95.4210205078125, -95.31961822509766, -95.13594055175781, -94.96344757080078, -94.5708999633789, -94.51808166503906, -94.1781005859375, -93.8863754272461, -93.53416442871094, -93.31322479248047, -93.44824981689453, -94.47164154052734, -95.64430236816406, -96.32041931152344, -96.32955169677734, -96.22108459472656, -96.13636016845703
22450000.0, -96.57559967041016, -96.24949645996094, -96.03861999511719, -95.78387451171875, -95.58946990966797, -95.3652114868164, -95.2657470703125, -95.0110092163086, -94.65938568115234, -94.33314514160156, -94.21636199951172, -94.01842498779297, -93.42619323730469, -93.3118896484375, -93.33892822265625, -94.4625473022461, -95.7015380859375, -96.30957794189453, -96.05445098876953, -96.18756866455078, -96.178466796875
22500000.0, -96.65780639648438, -96.22666931152344, -96.17529296875, -95.72136688232422, -95.68067169189453, -95.49554443359375, -95.34904479980469, -95.1904067993164, -94.82949829101562, -94.4029312133789, -94.16474914550781, -94.0677261352539, -93.3207778930664, -93.14845275878906, -93.39601135253906, -94.50660705566406, -95.72667694091797, -96.30992126464844, -96.25984191894531, -96.3955307006836, -96.16326904296875
22550000.0, -96.78569030761719, -96.21015167236328, -95.84526062011719, -95.89483642578125, -95.69506072998047, -95.45570373535156, -95.32420349121094, -95.0602035522461, -94.866455078125, -94.27557373046875, -94.05094146728516, -93.7183609008789, -93.63572692871094, -93.39495849609375, -93.46968078613281, -94.22222900390625, -95.96792602539062, -96.1553955078125, -96.31090545654297, -96.10494995117188, -96.34172058105469
22600000.0, -96.65584564208984, -95.96641540527344, -95.99278259277344, -95.70509338378906, -95.69400024414062, -95.36360168457031, -95.26963806152344, -94.89353942871094, -94.75666809082031, -94.44791412353516, -94.082275390625, -93.99327087402344, -93.57805633544922, -93.33126068115234, -93.25430297851562, -94.48197937011719, -96.0566177368164, -96.11567687988281, -96.40474700927734, -96.25410461425781, -96.45286560058594
22650000.0, -96.6066665649414, -96.1024169921875, -96.04661560058594, -95.9119873046875, -95.4540023803711, -95.33940887451172, -95.23149108886719, -94.98796844482422, -94.76586151123047, -94.43033599853516, -94.11425018310547, -93.93043518066406, -93.3834457397461, -93.33905792236328, -93.35474395751953, -94.47683715820312, -95.86534118652344, -96.43586730957031, -96.19288635253906, -96.42292785644531, -96.27783203125
22700000.0, -96.72151947021484, -96.17010498046875, -96.06243896484375, -95.83578491210938, -95.53486633300781, -95.42193603515625, -95.42147827148438, -94.89665985107422, -94.96897888183594, -94.42282104492188, -94.19340515136719, -93.93988037109375, -93.60552978515625, -93.41831970214844, -93.47826385498047, -94.51422119140625, -95.85737609863281, -96.3045883178711, -96.29817199707031, -96.37979125976562, -96.02940368652344
22750000.0, -96.79594421386719, -96.1978759765625, -96.16698455810547, -95.83644104003906, -95.67860412597656, -95.27397155761719, -95.19374084472656, -95.01696014404297, -94.76582336425781, -94.38037109375, -94.2586898803711, -93.76962280273438, -93.70748138427734, -93.61320495605469, -93.42291259765625, -94.2960433959961, -95.80655670166016, -96.33720397949219, -96.29297637939453, -96.3453369140625, -96.10609436035156
22800000.0, -96.71195983886719, -96.1655044555664, -96.04789733886719, -95.73323059082031, -95.70674896240234, -95.4237060546875, -95.22906494140625, -94.89442443847656, -94.72416687011719, -94.56708526611328, -94.01461029052734, -94.21952819824219, -93.787353515625, -93.35467529296875, -93.67903137207031, -94.38749694824219, -95.94535827636719, -96.27500915527344, -96.4388198852539, -96.38516998291016, -96.18614196777344
22850000.0, -96.65187072753906, -96.15660095214844, -96.2966537475586, -95.91363525390625, -95.64662170410156, -95.3880844116211, -95.40730285644531, -94.94583129882812, -94.74655151367188, -94.52068328857422, -94.32821655273438, -94.08448791503906, -93.5783462524414, -93.47407531738281, -93.54829406738281, -94.54539489746094, -95.96842956542969, -96.31880187988281, -96.46067810058594, -96.2953109741211, -96.42340087890625
22900000.0, -96.72468566894531, -96.08547973632812, -96.0702896118164, -95.8100357055664, -95.73939514160156, -95.34593200683594, -95.21844482421875, -94.97827911376953, -94.85111236572266, -94.20996856689453, -94.28730773925781, -94.1033706665039, -93.58794403076172, -93.34687805175781, -93.56509399414062, -94.31758117675781, -95.92950439453125, -96.41200256347656, -96.29407501220703, -96.35716247558594, -96.3042984008789
22950000.0, -96.59793853759766, -95.96500396728516, -96.02862548828125, -96.03468322753906, -95.58162689208984, -95.68916320800781, -95.30184173583984, -94.8862075805664, -94.80865478515625, -94.55369567871094, -94.36333465576172, -94.18743133544922, -93.53700256347656, -93.36767578125, -93.60395812988281, -94.52964782714844, -95.98980712890625, -96.3880386352539, -96.39822387695312, -96.23606872558594, -96.3941650390625
23000000.0, -96.77983093261719, -96.07981872558594, -96.10238647460938, -95.89195251464844, -95.58546447753906, -95.551513671875, -95.40775299072266, -94.92750549316406, -94.73460388183594, -94.4615478515625, -94.45499420166016, -94.05493927001953, -93.47773742675781, -93.4145736694336, -93.59202575683594, -94.57178497314453, -95.89976501464844, -96.19171142578125, -96.31536102294922, -96.45085906982422, -96.41912841796875
23050000.0, -96.88167572021484, -96.15076446533203, -96.04583740234375, -96.01548767089844, -95.71784973144531, -95.48472595214844, -95.3208236694336, -95.12342834472656, -94.73424530029297, -94.59077453613281, -94.16216278076172, -93.96916198730469, -93.71957397460938, -93.56761169433594, -93.73115539550781, -94.46390533447266, -95.87833404541016, -96.53123474121094, -96.42750549316406, -96.40426635742188, -96.52603149414062
23100000.0, -96.51697540283203, -96.10710144042969, -96.10289764404297, -95.99418640136719, -95.79719543457031, -95.61344909667969, -95.24458312988281, -95.03700256347656, -94.7905502319336, -94.50362396240234, -94.2862777709961, -93.95719909667969, -93.69286346435547, -93.30777740478516, -93.5482177734375, -94.49729919433594, -95.94987487792969, -96.565673828125, -96.34246063232422, -96.30973815917969, -96.28107452392578
23150000.0, -96.89602661132812, -96.20372772216797, -96.1703872680664, -95.95684814453125, -95.68583679199219, -95.60447692871094, -95.42787170410156, -95.05137634277344, -94.7535400390625, -94.49406433105469, -94.32583618164062, -94.09142303466797, -93.65855407714844, -93.36103820800781, -93.60322570800781, -94.60733795166016, -95.96479797363281, -96.36856842041016, -96.53450775146484, -96.20269775390625, -96.21410369873047
23200000.0, -96.61312103271484, -96.27970886230469, -96.18162536621094, -95.8284912109375, -95.72489166259766, -95.51692199707031, -95.39735412597656, -95.10533142089844, -95.01005554199219, -94.56773376464844, -94.19661712646484, -94.0079574584961, -93.8260726928711, -93.45030212402344, -93.64958190917969, -94.46852111816406, -95.88954162597656, -96.28791809082031, -96.34671020507812, -96.40394592285156, -96.13130187988281
23250000.0, -96.6897201538086, -96.26786804199219, -96.23198699951172, -95.73979949951172, -95.67819213867188, -95.6076889038086, -95.32832336425781, -95.08924865722656, -94.83216857910156, -94.71656799316406, -94.4204330444336, -94.00030517578125, -93.71866607666016, -93.4788818359375, -93.64291381835938, -94.34696960449219, -96.01961517333984, -96.24036407470703, -96.2746353149414, -96.47657012939453, -96.15321350097656
23300000.0, -96.77652740478516, -96.09510803222656, -96.24760437011719, -95.84212493896484, -95.65830993652344, -95.50337219238281, -95.36265563964844, -95.14656066894531, -94.98726654052734, -94.63755798339844, -94.49417877197266, -94.0465316772461, -93.60326385498047, -93.48353576660156, -93.63621520996094, -94.73724365234375, -96.05540466308594, -96.3797378540039, -96.3401107788086, -96.47960662841797, -96.46593475341797
23350000.0, -96.63998413085938, -96.23074340820312, -96.03717041015625, -95.75999450683594, -95.71363830566406, -95.62191009521484, -95.52766418457031, -95.12077331542969, -94.85102844238281, -94.48749542236328, -94.28965759277344, -94.27597045898438, -93.7517318725586, -93.69816589355469, -93.6769027709961, -94.57594299316406, -96.16029357910156, -96.48524475097656, -96.31212615966797, -96.23072814941406, -96.38520812988281
23400000.0, -96.8840103149414, -96.16294860839844, -96.21681213378906, -95.67179107666016, -95.7707748413086, -95.73095703125, -95.47335815429688, -95.06587219238281, -95.0666732788086, -94.53995513916016, -94.51976776123047, -93.95844268798828, -93.88127136230469, -93.70252990722656, -93.67005920410156, -94.55084228515625, -95.9576187133789, -96.28384399414062, -96.57508850097656, -96.46284484863281, -96.22264099121094
23450000.0, -96.78569030761719, -96.30990600585938, -96.09465026855469, -95.92271423339844, -95.65723419189453, -95.43421936035156, -95.64762115478516, -94.98860168457031, -94.94480895996094, -94.6453857421875, -94.44820404052734, -94.05628967285156, -93.79450225830078, -93.53653717041016, -93.64913940429688, -94.7852554321289, -96.03672790527344, -96.35452270507812, -96.21641540527344, -96.35066223144531, -96.27543640136719
23500000.0, -96.74711608886719, -96.28077697753906, -96.22666931152344, -95.77665710449219, -95.87935638427734, -95.59770202636719, -95.37281799316406, -95.23200225830078, -94.81079864501953, -94.58550262451172, -94.2774658203125, -94.20221710205078, -93.90480041503906, -93.53175354003906, -93.58149719238281, -94.62460327148438, -96.11354064941406, -96.39009094238281, -96.55133819580078, -96.27140808105469, -96.29530334472656
23550000.0, -96.79241180419922, -96.12646484375, -96.26325225830078, -95.75344848632812, -95.70964050292969, -95.47959899902344, -95.48450469970703, -95.07111358642578, -94.99281311035156, -94.69818115234375, -94.5905532836914, -93.91346740722656, -93.64950561523438, -93.64476013183594, -93.84999084472656, -94.81428527832031, -96.0150375366211, -96.43206787109375, -96.1689682006836, -96.3292236328125, -96.58378601074219
23600000.0, -96.84529113769531, -96.3294906616211, -96.08372497558594, -95.75509643554688, -95.85881042480469, -95.40862274169922, -95.40601348876953, -95.12803649902344, -94.73127746582031, -94.52400207519531, -94.36460876464844, -94.16975402832031, -93.65721130371094, -93.6907958984375, -93.81734466552734, -94.67228698730469, -96.20072174072266, -96.28274536132812, -96.36032104492188, -96.44635009765625, -96.29438018798828
23650000.0, -96.64896392822266, -96.19222259521484, -95.91282653808594, -95.9223861694336, -95.6205825805664, -95.51126861572266, -95.56031036376953, -95.05537414550781, -94.99565887451172, -94.59932708740234, -94.49182891845703, -94.28630065917969, -93.87242126464844, -93.67573547363281, -93.93280792236328, -94.88341522216797, -96.14427947998047, -96.44300842285156, -96.48368835449219, -96.45391845703125, -96.32027435302734
23700000.0, -96.55101013183594, -96.22029876708984, -96.01856994628906, -95.90406799316406, -95.7119369506836, -95.56974792480469, -95.66064453125, -95.15927124023438, -94.8899154663086, -94.63999938964844, -94.5491943359375, -94.14175415039062, -93.79168701171875, -93.56478118896484, -93.85166931152344, -94.60729217529297, -96.13433837890625, -96.38860321044922, -96.30107879638672, -96.37135314941406, -96.27346801757812
23750000.0, -96.82085418701172, -96.24597930908203, -96.26738739013672, -95.98889923095703, -95.7212142944336, -95.4735336303711, -95.41487884521484, -95.09373474121094, -94.86551666259766, -94.76954650878906, -94.53311157226562, -94.18885803222656, -93.92811584472656, -93.79660034179688, -93.8709487915039, -94.52574157714844, -96.11723327636719, -96.50518035888672, -96.38602447509766, -96.29649353027344, -96.51569366455078
23800000.0, -96.75936126708984, -96.38197326660156, -96.2774429321289, -96.05266571044922, -95.83949279785156, -95.8544921875, -95.42169189453125, -95.17832946777344, -95.00364685058594, -94.78313446044922, -94.65238189697266, -94.13218688964844, -94.05653381347656, -93.76888275146484, -93.99424743652344, -94.63584899902344, -96.09410858154297, -96.3417739868164, -96.6019515991211, -96.32757568359375, -96.50648498535156
23850000.0, -96.83126068115234, -96.30415344238281, -96.2139663696289, -95.89990234375, -95.88865661621094, -95.65876770019531, -95.5796127319336, -95.13935089111328, -94.96723937988281, -94.73049926757812, -94.56739807128906, -94.1631851196289, -94.02926635742188, -93.8464584350586, -93.77434539794922, -94.8274154663086, -96.10958099365234, -96.41694641113281, -96.32404327392578, -96.47651672363281, -96.57132720947266
23900000.0, -96.72562408447266, -96.42399597167969, -96.2678451538086, -96.0285873413086, -95.7081298828125, -95.53287506103516, -95.58541870117188, -95.17105865478516, -95.0625, -94.82621002197266, -94.53742980957031, -94.35511779785156, -94.15353393554688, -93.69134521484375, -93.75562286376953, -94.72462463378906, -96.27303314208984, -96.36157989501953, -96.49867248535156, -96.44963836669922, -96.3221664428711
23950000.0, -96.92325592041016, -96.14678192138672, -96.13674926757812, -95.91688537597656, -95.84693908691406, -95.56843566894531, -95.48643493652344, -95.2712631225586, -95.1643295288086, -94.64338684082031, -94.75466918945312, -94.41504669189453, -94.14933776855469, -93.775146484375, -93.94453430175781, -94.71611022949219, -96.17543029785156, -96.4902114868164, -96.35160827636719, -96.42185974121094, -96.34445190429688
24000000.0, -96.87466430664062, -96.31703186035156, -96.42749786376953, -95.98194885253906, -95.87905883789062, -95.74563598632812, -95.6340103149414, -95.5184326171875, -94.92851257324219, -94.89190673828125, -94.599365234375, -94.2967758178711, -93.95573425292969, -93.81489562988281, -93.8537368774414, -94.89942932128906, -96.25531005859375, -96.51667022705078, -96.34319305419922, -96.5127182006836, -96.38114929199219
24050000.0, -96.7231216430664, -96.34847259521484, -96.34856414794922, -96.00910949707031, -95.89718627929688, -95.7676010131836, -95.6851577758789, -95.4078369140625, -95.19560241699219, -94.8325424194336, -94.59437561035156, -94.45523834228516, -93.94049835205078, -93.93070220947266, -93.93574523925781, -94.968994140625, -96.1791000366211, -96.30790710449219, -96.53712463378906, -96.6095199584961, -96.3218002319336
24100000.0, -96.94743347167969, -96.34751892089844, -96.37958526611328, -96.24993133544922, -95.69694519042969, -95.62215423583984, -95.67609405517578, -95.38752746582031, -95.04862976074219, -94.94825744628906, -94.50362396240234, -94.32568359375, -94.06917572021484, -93.85865783691406, -93.87361907958984, -94.88964080810547, -96.26329803466797, -96.5373306274414, -96.43621826171875, -96.20106506347656, -96.50929260253906
24150000.0, -96.86004638671875, -96.43124389648438, -96.43998718261719, -96.20890808105469, -96.06555938720703, -95.69020080566406, -95.7087173461914, -95.27778625488281, -95.22808837890625, -94.88289642333984, -94.74713134765625, -94.39257049560547, -94.13382720947266, -93.87146759033203, -94.14556121826172, -94.83387756347656, -96.09365844726562, -96.46974182128906, -96.7468032836914, -96.53215026855469, -96.49275207519531
24200000.0, -97.00950622558594, -96.2945785522461, -96.55509185791016, -96.2579345703125, -96.00672912597656, -95.81592559814453, -95.71891021728516, -95.49948120117188, -95.0710220336914, -94.9808578491211, -94.73895263671875, -94.23140716552734, -94.2655258178711, -93.84593200683594, -94.20670318603516, -95.03622436523438, -96.40017700195312, -96.5656509399414, -96.67189025878906, -96.46172332763672, -96.44145202636719
24250000.0, -96.94219970703125, -96.5784683227539, -96.26869201660156, -96.2125244140625, -96.13624572753906, -95.9552001953125, -95.68424987792969, -95.31561279296875, -95.30655670166016, -94.68782806396484, -94.5787124633789, -94.55616760253906, -94.12334442138672, -93.92103576660156, -94.09233093261719, -94.90815734863281, -96.51181030273438, -96.56912994384766, -96.63407135009766, -96.5479965209961, -96.53874206542969
24300000.0, -97.0509262084961, -96.34998321533203, -96.4876708984375, -96.32027435302734, -96.09356689453125, -95.85516357421875, -95.78079223632812, -95.3821792602539, -95.28257751464844, -94.95375061035156, -94.79472351074219, -94.34864044189453, -94.12599182128906, -94.09663391113281, -94.18824768066406, -94.98714447021484, -96.35894775390625, -96.63102722167969, -96.66819763183594, -96.51211547851562, -96.48575592041016
24350000.0, -96.95214080810547, -96.42576599121094, -96.48528289794922, -96.14527893066406, -95.99701690673828, -95.90238952636719, -95.80035400390625, -95.24372863769531, -95.2782211303711, -95.07243347167969, -94.82676696777344, -94.56986999511719, -94.35591125488281, -94.12234497070312, -94.11092376708984, -95.08210754394531, -96.34249877929688, -96.7249526977539, -96.63838958740234, -96.8176498413086, -96.59439086914062
24400000.0, -97.04420471191406, -96.7424545288086, -96.63993072509766, -96.29755401611328, -96.13813781738281, -95.96421813964844, -95.96858215332031, -95.54631805419922, -95.3103256225586, -95.04096984863281, -95.00047302246094, -94.61747741699219, -94.4555892944336, -94.35307312011719, -94.2778549194336, -94.86431884765625, -96.54866027832031, -96.48231506347656, -96.69178771972656, -96.81793975830078, -96.66917419433594
24450000.0, -97.1501235961914, -96.62150573730469, -96.65809631347656, -96.29837799072266, -96.20120239257812, -96.08738708496094, -95.93172454833984, -95.53944396972656, -95.19749450683594, -95.01832580566406, -94.82115173339844, -94.54435729980469, -94.31010437011719, -94.03253936767578, -94.23905181884766, -95.11753845214844, -96.53153228759766, -96.71601867675781, -96.76432800292969, -96.77751159667969, -96.7375259399414
24500000.0, -97.05117797851562, -96.64649200439453, -96.4645767211914, -96.35824584960938, -96.087646484375, -96.17189025878906, -96.09270477294922, -95.60018920898438, -95.41206359863281, -95.1912841796875, -94.89447021484375, -94.63285064697266, -94.44147491455078, -94.18809509277344, -94.2839126586914, -95.23744201660156, -96.58134460449219, -96.67960357666016, -96.68218231201172, -96.75907135009766, -96.73526763916016
24550000.0, -97.05084228515625, -96.8561782836914, -96.64894104003906, -96.66844177246094, -96.23234558105469, -96.20829772949219, -96.18257141113281, -95.43763732910156, -95.3165512084961, -95.39195251464844, -94.87500762939453, -94.84739685058594, -94.42347717285156, -94.32942962646484, -94.35603332519531, -95.3032455444336, -96.75152587890625, -96.95143127441406, -96.89583587646484, -96.89361572265625, -96.85311126708984
24600000.0, -97.29498291015625, -96.74003601074219, -96.68019104003906, -96.59117889404297, -96.28245544433594, -96.08247375488281, -96.12413024902344, -95.7657241821289, -95.76441955566406, -95.3177261352539, -95.06907653808594, -94.76659393310547, -94.49214935302734, -94.44756317138672, -94.72618103027344, -95.33258056640625, -96.63328552246094, -97.14399719238281, -96.76240539550781, -96.83824920654297, -96.93977355957031
