Timestamp, 2021-09-24 12-09-31

Frequency (Hz), CH 1: PSD for Power 0.9dBm (dBm), CH 1: PSD for Power 0.8074dBm (dBm), CH 1: PSD for Power 0.8042dBm (dBm), CH 1: PSD for Power 0.8035dBm (dBm), CH 1: PSD for Power 0.8026dBm (dBm), CH 1: PSD for Power 0.8017dBm (dBm), CH 1: PSD for Power 0.8008dBm (dBm), CH 1: PSD for Power 0.7997dBm (dBm), CH 1: PSD for Power 0.7986dBm (dBm), CH 1: PSD for Power 0.7974dBm (dBm), CH 1: PSD for Power 0.7961dBm (dBm), CH 1: PSD for Power 0.7944dBm (dBm), CH 1: PSD for Power 0.8078dBm (dBm), CH 1: PSD for Power 0.7931dBm (dBm), CH 1: PSD for Power 0.7923dBm (dBm), CH 1: PSD for Power 0.7885dBm (dBm), CH 1: PSD for Power 0.786dBm (dBm), CH 1: PSD for Power 0.7839dBm (dBm), CH 1: PSD for Power 0.7796dBm (dBm), CH 1: PSD for Power 0.7746dBm (dBm), CH 1: PSD for Power 0.76dBm (dBm)
28400000.0, -109.5531005859375, -109.62060546875, -109.26297760009766, -109.4835205078125, -109.23933410644531, -109.46656799316406, -109.4317398071289, -109.1668701171875, -109.37242126464844, -109.1441650390625, -108.97047424316406, -108.97747802734375, -109.63435363769531, -108.95149993896484, -108.89472961425781, -108.52896881103516, -108.31446838378906, -108.1353759765625, -107.86894226074219, -107.58341217041016, -107.64176940917969
28450000.0, -109.83968353271484, -109.70188903808594, -109.60172271728516, -109.71900939941406, -109.50911712646484, -109.50406646728516, -109.47373962402344, -109.33946228027344, -109.40043640136719, -109.39149475097656, -109.35346984863281, -109.21266174316406, -109.51304626464844, -108.89830017089844, -109.17073822021484, -108.7199478149414, -108.54959869384766, -108.20991516113281, -108.04484558105469, -107.89350891113281, -107.6839599609375
28500000.0, -109.86712646484375, -110.03572082519531, -109.958984375, -109.6833267211914, -109.66546630859375, -109.65191650390625, -109.64058685302734, -109.47062683105469, -109.48148345947266, -109.4393310546875, -109.43257904052734, -109.39625549316406, -109.86502838134766, -109.15604400634766, -108.93534088134766, -108.80643463134766, -108.45992279052734, -108.58894348144531, -108.34678649902344, -108.12916564941406, -107.921875
28550000.0, -110.0316162109375, -110.1707763671875, -110.04903411865234, -109.92259216308594, -109.68656921386719, -109.7925796508789, -109.79310607910156, -109.76456451416016, -109.71258544921875, -109.55126953125, -109.56990814208984, -109.51654052734375, -110.04473876953125, -109.25532531738281, -109.41944885253906, -108.8006820678711, -108.85697174072266, -108.73114013671875, -108.43580627441406, -108.3045654296875, -108.27020263671875
28600000.0, -110.31424713134766, -110.23260498046875, -110.22798919677734, -109.9661636352539, -110.1540756225586, -110.14982604980469, -110.1482925415039, -109.97105407714844, -109.99678039550781, -109.82039642333984, -109.74954986572266, -109.83365631103516, -110.30030822753906, -109.3916015625, -109.18861389160156, -109.00465393066406, -109.01790618896484, -108.76753234863281, -108.63182067871094, -108.44742584228516, -108.29667663574219
28650000.0, -110.3451156616211, -110.33648681640625, -110.39031982421875, -110.2758560180664, -110.25248718261719, -110.24485778808594, -110.1688461303711, -110.08183288574219, -110.1895751953125, -109.87294006347656, -110.04032897949219, -109.92427825927734, -110.3465576171875, -109.74879455566406, -109.72725677490234, -109.36033630371094, -109.14149475097656, -108.91117095947266, -108.8924789428711, -108.83317565917969, -108.38233947753906
28700000.0, -110.57133483886719, -110.3924331665039, -110.61002349853516, -110.58818054199219, -110.3223876953125, -110.29740905761719, -110.03311920166016, -110.27752685546875, -110.31718444824219, -110.12959289550781, -110.10037994384766, -109.8495864868164, -110.3375015258789, -109.89192199707031, -109.61714172363281, -109.6240234375, -109.35646057128906, -109.41375732421875, -108.9634017944336, -108.8458251953125, -108.69801330566406
28750000.0, -110.75657653808594, -110.60782623291016, -110.71305847167969, -110.50638580322266, -110.6219253540039, -110.5191421508789, -110.4734878540039, -110.44160461425781, -110.4648208618164, -110.32334899902344, -110.40156555175781, -110.13447570800781, -110.61524963378906, -110.1093521118164, -109.80348205566406, -109.9871826171875, -109.69331359863281, -109.3839340209961, -109.04512023925781, -108.9075698852539, -108.9806137084961
28800000.0, -110.8893051147461, -110.8833236694336, -110.93365478515625, -110.7992172241211, -110.73539733886719, -110.69532775878906, -110.543212890625, -110.63706970214844, -110.51417541503906, -110.48356628417969, -110.51778411865234, -110.38299560546875, -110.75431823730469, -110.2484130859375, -110.18919372558594, -109.8287353515625, -109.99925231933594, -109.65594482421875, -109.3083267211914, -109.1497802734375, -108.94847106933594
28850000.0, -111.00465393066406, -111.11900329589844, -110.75077819824219, -110.81889343261719, -110.91096496582031, -110.8992691040039, -110.94466400146484, -110.83292388916016, -110.796630859375, -110.70594787597656, -110.65925598144531, -110.52198791503906, -111.18153381347656, -110.27423095703125, -110.332763671875, -110.134521484375, -109.88883972167969, -109.83036041259766, -109.44010162353516, -109.59822082519531, -109.13612365722656
28900000.0, -111.11088562011719, -111.26568603515625, -111.2239761352539, -111.2425537109375, -111.13984680175781, -110.9520492553711, -110.93016052246094, -110.94950866699219, -110.9875259399414, -110.74726867675781, -110.6198501586914, -110.5355453491211, -111.0858383178711, -110.5958023071289, -110.49107360839844, -110.13995361328125, -110.10023498535156, -109.88018798828125, -109.659423828125, -109.3809585571289, -109.48643493652344
28950000.0, -111.54203033447266, -111.2327880859375, -111.35295104980469, -111.30550384521484, -111.27922058105469, -111.05184173583984, -111.10713958740234, -111.38014221191406, -111.07076263427734, -111.04415130615234, -110.92631530761719, -110.93267822265625, -111.37200927734375, -110.57038879394531, -110.47843933105469, -110.31427001953125, -110.12052917480469, -110.1699447631836, -109.9517822265625, -109.59776306152344, -109.60212707519531
29000000.0, -111.73646545410156, -111.4095687866211, -111.5074462890625, -111.37535095214844, -111.24531555175781, -111.5523681640625, -111.21346282958984, -111.3045883178711, -111.22774505615234, -111.22206115722656, -111.00689697265625, -111.18914794921875, -111.42740631103516, -110.8989028930664, -110.5639877319336, -110.25531005859375, -110.49012756347656, -110.3124008178711, -110.01066589355469, -109.97770690917969, -109.6974105834961
29050000.0, -111.6910629272461, -111.64668273925781, -111.7341537475586, -111.6688461303711, -111.47379302978516, -111.3320541381836, -111.36314392089844, -111.5000991821289, -111.46551513671875, -111.34330749511719, -111.16744232177734, -111.1499252319336, -111.7994613647461, -110.90483093261719, -111.0775146484375, -110.855224609375, -110.69493103027344, -110.42757415771484, -110.1357421875, -109.94840240478516, -109.72685241699219
29100000.0, -111.8414306640625, -111.59284973144531, -111.6325912475586, -111.6993408203125, -111.73075103759766, -111.8888931274414, -111.56404113769531, -111.6286392211914, -111.46504211425781, -111.36778259277344, -111.31793212890625, -111.15775299072266, -111.7834701538086, -111.07144927978516, -111.1318359375, -110.9358901977539, -110.63502502441406, -110.57643127441406, -110.27716064453125, -110.26949310302734, -109.8681411743164
29150000.0, -112.0741958618164, -112.08795166015625, -111.99273681640625, -111.7957534790039, -111.6746597290039, -111.96861267089844, -111.94645690917969, -111.8801040649414, -111.73011779785156, -111.78653717041016, -111.50025939941406, -111.4968490600586, -112.0149917602539, -111.37220764160156, -111.4027099609375, -111.09423828125, -111.10709381103516, -110.7455825805664, -110.51521301269531, -110.40164947509766, -109.9923095703125
29200000.0, -112.23370361328125, -112.12242126464844, -112.02044677734375, -111.90769958496094, -111.92033386230469, -111.84822082519531, -111.79795837402344, -111.76747131347656, -111.7568359375, -111.92323303222656, -111.84031677246094, -111.63298034667969, -112.0550765991211, -111.37648010253906, -111.19010925292969, -111.08563232421875, -111.16654205322266, -110.73282623291016, -110.6118392944336, -110.57920837402344, -110.3036117553711
29250000.0, -112.27507019042969, -112.3333511352539, -111.98066711425781, -112.05418395996094, -112.26527404785156, -112.07745361328125, -111.8833999633789, -112.13539123535156, -112.06031799316406, -111.90220642089844, -111.84552001953125, -111.5114974975586, -112.34326171875, -111.5909423828125, -111.58272552490234, -111.23919677734375, -111.18782043457031, -110.88142395019531, -110.74845886230469, -110.72737884521484, -110.4089584350586
29300000.0, -112.41661071777344, -112.37107849121094, -112.35508728027344, -112.44537353515625, -112.1748275756836, -112.26264953613281, -112.33399963378906, -112.21995544433594, -112.23869323730469, -112.20052337646484, -112.00797271728516, -112.02642822265625, -112.388427734375, -111.90071868896484, -111.6982192993164, -111.41802978515625, -111.27378845214844, -110.96429443359375, -110.85601806640625, -110.86924743652344, -110.64957427978516
29350000.0, -112.5047378540039, -112.74180603027344, -112.2786636352539, -112.48907470703125, -112.2745590209961, -112.47882080078125, -112.42350769042969, -112.3486328125, -112.368896484375, -112.3045883178711, -112.13238525390625, -112.03050231933594, -112.69389343261719, -111.88719177246094, -111.85353088378906, -111.63221740722656, -111.49555969238281, -111.3306655883789, -111.11604309082031, -110.93931579589844, -110.85530853271484
29400000.0, -113.124755859375, -112.5744400024414, -112.72959899902344, -112.51570892333984, -112.44773864746094, -112.6327896118164, -112.46589660644531, -112.2833480834961, -112.25440979003906, -112.3881607055664, -112.33978271484375, -112.19194030761719, -112.68412017822266, -112.0064926147461, -111.88619232177734, -111.8676528930664, -111.76249694824219, -111.46589660644531, -111.11094665527344, -111.04008483886719, -111.0606918334961
29450000.0, -112.9597396850586, -112.87025451660156, -112.74515533447266, -112.70970153808594, -112.74455261230469, -112.81614685058594, -112.6864013671875, -112.61674499511719, -112.67708587646484, -112.72877502441406, -112.30928802490234, -112.28401184082031, -112.99089050292969, -112.1509780883789, -112.31950378417969, -111.9503173828125, -111.78851318359375, -111.50318908691406, -111.25553131103516, -111.3366470336914, -111.02214050292969
29500000.0, -113.00228118896484, -113.155517578125, -112.94062805175781, -112.8530502319336, -112.890380859375, -112.79244232177734, -112.84635162353516, -112.78067779541016, -112.76493072509766, -112.78790283203125, -112.57364654541016, -112.74134826660156, -113.0490951538086, -112.31748962402344, -112.23426818847656, -112.40251159667969, -112.13323974609375, -111.74124908447266, -111.54426574707031, -111.6141128540039, -111.28129577636719
29550000.0, -113.04533386230469, -113.12271881103516, -113.08184814453125, -113.06573486328125, -113.10868072509766, -112.99334716796875, -112.94754791259766, -112.80455017089844, -112.84920501708984, -112.67964172363281, -112.81864929199219, -112.91188049316406, -113.01834869384766, -112.49166107177734, -112.6253433227539, -112.2715072631836, -112.1181411743164, -111.65461730957031, -111.6255111694336, -111.52557373046875, -111.40452575683594
29600000.0, -113.33070373535156, -113.33040618896484, -113.2640380859375, -113.1821060180664, -113.18245697021484, -113.13262939453125, -112.89156341552734, -113.12611389160156, -113.14208984375, -113.0256576538086, -112.82612609863281, -112.85318756103516, -113.21488189697266, -112.78961181640625, -112.54427337646484, -112.42081451416016, -112.3148193359375, -111.92527770996094, -111.9080810546875, -111.65478515625, -111.47590637207031
29650000.0, -113.31733703613281, -113.35844421386719, -113.51017761230469, -113.5193862915039, -113.27131652832031, -113.09212493896484, -113.09420013427734, -112.99273681640625, -113.22306060791016, -113.1520004272461, -113.15165710449219, -112.83795166015625, -113.34964752197266, -112.66941833496094, -112.69146728515625, -112.59858703613281, -112.17903900146484, -111.9024658203125, -111.75935363769531, -111.78470611572266, -111.69100189208984
29700000.0, -113.7046890258789, -113.56685638427734, -113.50370025634766, -113.564697265625, -113.3725814819336, -113.36592102050781, -113.29655456542969, -113.42364501953125, -113.39205169677734, -113.38975524902344, -113.1493911743164, -113.05213928222656, -113.4888687133789, -113.2171630859375, -112.9255599975586, -112.833740234375, -112.55487060546875, -112.09024810791016, -112.16798400878906, -111.85237884521484, -111.80374908447266
29750000.0, -113.70100402832031, -113.60064697265625, -113.51313781738281, -113.46773529052734, -113.54583740234375, -113.45018005371094, -113.50069427490234, -113.55207824707031, -113.40736389160156, -113.27143859863281, -113.38426208496094, -113.05146789550781, -113.66288757324219, -113.13057708740234, -113.01896667480469, -112.86296081542969, -112.59117126464844, -112.25384521484375, -112.04399108886719, -111.9228515625, -112.0491943359375
29800000.0, -113.79566955566406, -113.7236328125, -113.64192199707031, -113.80706787109375, -113.70758056640625, -113.73957824707031, -113.5418930053711, -113.5199203491211, -113.52877044677734, -113.42557525634766, -113.50972747802734, -113.37762451171875, -113.8974609375, -113.354248046875, -113.142578125, -112.91182708740234, -112.9397201538086, -112.40266418457031, -112.12629699707031, -112.10493469238281, -112.0177230834961
29850000.0, -113.9581527709961, -113.69278717041016, -113.93597412109375, -113.89384460449219, -113.8531723022461, -113.55830383300781, -113.73343658447266, -113.8964614868164, -113.71000671386719, -113.81819152832031, -113.52253723144531, -113.3636703491211, -114.00074768066406, -113.43559265136719, -113.2908706665039, -113.02992248535156, -113.0240707397461, -112.44059753417969, -112.1910400390625, -112.40164947509766, -112.09382629394531
29900000.0, -114.18025207519531, -114.06523132324219, -113.85408020019531, -113.98857116699219, -113.95008850097656, -113.88874816894531, -113.9853515625, -113.78843688964844, -113.83292388916016, -113.73551940917969, -113.4759521484375, -113.60414123535156, -113.92601013183594, -113.5860595703125, -113.45304870605469, -113.38143157958984, -113.1203842163086, -112.64815521240234, -112.55384826660156, -112.41758728027344, -112.15544128417969
29950000.0, -114.05265045166016, -114.19679260253906, -114.3404769897461, -114.09773254394531, -113.98282623291016, -113.94856262207031, -114.13651275634766, -113.91984558105469, -113.9568099975586, -113.90122985839844, -113.6410903930664, -113.77403259277344, -114.1936264038086, -113.63671875, -113.45744323730469, -113.38499450683594, -113.34944152832031, -112.6719970703125, -112.4370346069336, -112.5053939819336, -112.29997253417969
30000000.0, -114.24495697021484, -114.24114990234375, -114.20973205566406, -114.1679916381836, -113.9924545288086, -114.16925048828125, -114.0132064819336, -114.0599365234375, -113.94792175292969, -114.05782318115234, -113.8111801147461, -113.83477783203125, -114.36617279052734, -113.8041000366211, -113.61956787109375, -113.62965393066406, -113.4731674194336, -112.72684478759766, -112.8012924194336, -112.7262191772461, -112.48316955566406
30050000.0, -114.31978607177734, -114.36483001708984, -114.36195373535156, -114.31913757324219, -114.2720947265625, -114.4088363647461, -114.3221664428711, -114.18562316894531, -114.1332778930664, -113.99440002441406, -114.08430480957031, -113.79115295410156, -114.54667663574219, -113.8757553100586, -114.00750732421875, -113.64378356933594, -113.547119140625, -113.0128402709961, -112.689453125, -112.86297607421875, -112.64268493652344
30100000.0, -114.64424896240234, -114.6629638671875, -114.29756164550781, -114.3470458984375, -114.6501235961914, -114.1515884399414, -114.29996490478516, -114.1573257446289, -114.3328857421875, -114.22245788574219, -114.13978576660156, -114.077880859375, -114.61170959472656, -114.0025405883789, -113.90179443359375, -113.77117919921875, -113.6985092163086, -113.07352447509766, -113.01856994628906, -113.05078125, -113.05619049072266
30150000.0, -114.61012268066406, -114.64866638183594, -114.6014404296875, -114.7371597290039, -114.4697494506836, -114.6180648803711, -114.4085922241211, -114.44551849365234, -114.39527893066406, -114.32405090332031, -114.42182922363281, -114.18636322021484, -114.54219055175781, -113.9905776977539, -114.0467300415039, -114.06937408447266, -113.7715835571289, -113.27317810058594, -113.2050552368164, -113.20817565917969, -112.9293212890625
30200000.0, -114.76422119140625, -114.6212387084961, -114.80049133300781, -114.76921081542969, -114.50660705566406, -114.58211517333984, -114.74034118652344, -114.46173095703125, -114.4270248413086, -114.4786605834961, -114.49803161621094, -114.57772064208984, -114.5519790649414, -114.03810119628906, -114.1466064453125, -114.01792907714844, -113.88802337646484, -113.5560302734375, -113.20975494384766, -113.13790130615234, -113.01524353027344
30250000.0, -114.98616027832031, -114.6731948852539, -114.91902160644531, -114.77978515625, -114.7027359008789, -114.60542297363281, -114.6612319946289, -114.73503112792969, -114.6135482788086, -114.48777770996094, -114.47149658203125, -114.54019927978516, -114.7630844116211, -114.3784408569336, -114.3466567993164, -114.2333984375, -114.13822937011719, -113.5364761352539, -113.50772857666016, -113.20695495605469, -113.1922378540039
30300000.0, -114.9761734008789, -114.98426818847656, -115.06266021728516, -114.88713073730469, -114.83918762207031, -114.95982360839844, -114.818359375, -114.70091247558594, -114.50392150878906, -114.8194808959961, -114.95777893066406, -114.7553482055664, -114.98631286621094, -114.28466796875, -114.5157699584961, -114.2802734375, -114.22200012207031, -113.79927825927734, -113.52970123291016, -113.5700454711914, -113.20021057128906
30350000.0, -115.13084411621094, -115.1774673461914, -115.11167907714844, -114.95211029052734, -114.8972396850586, -115.00090026855469, -114.90345764160156, -114.966064453125, -114.76544189453125, -114.86043548583984, -114.57501220703125, -114.6314926147461, -115.2188720703125, -114.66526794433594, -114.48193359375, -114.22221374511719, -114.2624740600586, -113.9204330444336, -113.69112396240234, -113.7052993774414, -113.37059020996094
30400000.0, -115.3150405883789, -115.0873794555664, -115.12996673583984, -115.2366943359375, -114.8897705078125, -115.02330017089844, -114.98991394042969, -115.10172271728516, -114.9896469116211, -115.02671813964844, -115.0139389038086, -114.82596588134766, -115.16288757324219, -114.91700744628906, -114.61346435546875, -114.4894027709961, -114.26021575927734, -113.91264343261719, -113.70756530761719, -113.80496978759766, -113.42366027832031
30450000.0, -115.34627532958984, -115.3921890258789, -115.3343276977539, -115.08807373046875, -115.12271881103516, -115.45751953125, -115.14102935791016, -115.2545166015625, -115.19169616699219, -115.03299713134766, -114.86784362792969, -114.90364837646484, -115.1480484008789, -114.67738342285156, -114.7259292602539, -114.74748229980469, -114.46728515625, -114.15370178222656, -113.79917907714844, -113.88671875, -113.6324462890625
30500000.0, -115.22566986083984, -115.41349792480469, -115.43257141113281, -115.1151123046875, -115.0801010131836, -115.35009765625, -115.2317123413086, -115.17277526855469, -115.17057037353516, -115.05841064453125, -115.28653717041016, -115.12469482421875, -115.3529052734375, -114.85847473144531, -115.01246643066406, -114.85713195800781, -114.61006164550781, -114.3138427734375, -114.1285629272461, -114.05024719238281, -113.68376159667969
30550000.0, -115.50496673583984, -115.3834457397461, -115.49238586425781, -115.2470703125, -115.42823791503906, -115.39060974121094, -115.3007583618164, -115.3678207397461, -115.33735656738281, -115.4114990234375, -115.29756164550781, -115.30859375, -115.44107818603516, -115.1123046875, -115.04444885253906, -114.8790054321289, -114.83219146728516, -114.3426513671875, -114.1133041381836, -114.2834701538086, -113.90007019042969
30600000.0, -115.5658187866211, -115.41146087646484, -115.54644775390625, -115.73405456542969, -115.626953125, -115.5066146850586, -115.48897552490234, -115.51220703125, -115.49345397949219, -115.25870513916016, -115.1920166015625, -115.2422103881836, -115.48677062988281, -115.3876724243164, -115.08528900146484, -114.9455337524414, -114.82218933105469, -114.53963470458984, -114.2818374633789, -114.3450927734375, -113.97523498535156
30650000.0, -115.840087890625, -115.5352783203125, -115.5477523803711, -115.57414245605469, -115.5689697265625, -115.57987976074219, -115.5191421508789, -115.55989074707031, -115.46318054199219, -115.5565414428711, -115.45396423339844, -115.23262786865234, -115.7756576538086, -115.27052307128906, -115.2213134765625, -115.09449768066406, -115.11073303222656, -114.72198486328125, -114.3792953491211, -114.42848205566406, -114.26679992675781
30700000.0, -115.81070709228516, -115.92142486572266, -115.7463607788086, -115.60420227050781, -115.65665435791016, -115.61665344238281, -115.61842346191406, -115.62542724609375, -115.7506332397461, -115.59519958496094, -115.41969299316406, -115.46334075927734, -115.74837493896484, -115.30562591552734, -115.42192077636719, -115.0106201171875, -115.10176849365234, -114.62709045410156, -114.5793228149414, -114.6030502319336, -114.20540618896484
30750000.0, -115.8145751953125, -115.8164291381836, -115.825927734375, -115.96098327636719, -115.7372055053711, -115.48069763183594, -115.866455078125, -115.66255187988281, -115.73140716552734, -115.75865173339844, -115.53996276855469, -115.55208587646484, -115.88990783691406, -115.4183578491211, -115.49520111083984, -115.3638687133789, -114.98539733886719, -114.74461364746094, -114.71498107910156, -114.75296783447266, -114.4570541381836
30800000.0, -116.03593444824219, -115.9887466430664, -115.7082748413086, -116.0245132446289, -115.8411636352539, -115.84493255615234, -115.98458099365234, -115.84474182128906, -115.7528305053711, -115.57478332519531, -115.66087341308594, -115.52474212646484, -116.11824035644531, -115.54752349853516, -115.69776916503906, -115.50071716308594, -115.1574935913086, -114.76969146728516, -114.85969543457031, -115.00691986083984, -114.4491958618164
30850000.0, -116.03251647949219, -116.05216979980469, -115.74751281738281, -116.00569915771484, -115.82029724121094, -115.99223327636719, -115.79328918457031, -116.06101989746094, -115.86854553222656, -115.9194107055664, -115.7903060913086, -115.708984375, -116.0322036743164, -115.60124206542969, -115.5054702758789, -115.51405334472656, -115.3223876953125, -115.22672271728516, -114.9954605102539, -114.90577697753906, -114.51200866699219
30900000.0, -116.26640319824219, -116.12385559082031, -116.05726623535156, -116.044189453125, -116.0675277709961, -115.98921203613281, -116.09495544433594, -116.0210189819336, -116.22618103027344, -115.99874114990234, -115.78922271728516, -115.82249450683594, -116.05892181396484, -115.83953857421875, -115.7730712890625, -115.62056732177734, -115.57868957519531, -115.27497863769531, -115.04527282714844, -114.96942138671875, -114.79534912109375
30950000.0, -116.2945785522461, -116.20719909667969, -116.09024810791016, -116.13612365722656, -116.15570068359375, -116.1005630493164, -116.04362487792969, -116.1920166015625, -115.9894027709961, -116.0243911743164, -116.25706481933594, -116.05079650878906, -116.37397766113281, -115.7605209350586, -115.80946350097656, -115.68034362792969, -115.75931549072266, -115.24534606933594, -115.0440444946289, -115.50685119628906, -115.03206634521484
31000000.0, -116.2251968383789, -116.1248779296875, -116.23262023925781, -116.09613037109375, -116.38819885253906, -116.22349548339844, -116.20194244384766, -116.39041900634766, -116.07816314697266, -116.16019439697266, -116.0252456665039, -116.0763931274414, -116.35124206542969, -116.03472900390625, -115.79493713378906, -115.83329010009766, -115.6921615600586, -115.3137435913086, -115.22235107421875, -115.33125305175781, -115.1247329711914
31050000.0, -116.34326171875, -116.47798156738281, -116.4412612915039, -116.29437255859375, -116.43547058105469, -116.4320068359375, -116.285400390625, -116.29534912109375, -116.39424896240234, -116.2353286743164, -116.13724517822266, -116.04974365234375, -116.35029602050781, -116.1136474609375, -115.97296142578125, -115.90867614746094, -115.80863952636719, -115.20500183105469, -115.29032135009766, -115.35135650634766, -115.21116638183594
31100000.0, -116.4310073852539, -116.53560638427734, -116.45296478271484, -116.37852478027344, -116.30116271972656, -116.42366790771484, -116.38802337646484, -116.4842758178711, -116.30322265625, -116.22929382324219, -116.1340560913086, -116.00885009765625, -116.47468566894531, -115.9570541381836, -116.26161193847656, -115.7979507446289, -115.98787689208984, -115.2371597290039, -115.22453308105469, -115.40657806396484, -115.24195861816406
31150000.0, -116.46598815917969, -116.52684020996094, -116.57908630371094, -116.61894226074219, -116.39518737792969, -116.50633239746094, -116.423095703125, -116.3734359741211, -116.3425521850586, -116.2159423828125, -116.42832946777344, -116.24946594238281, -116.5990982055664, -116.24699401855469, -115.95668029785156, -116.17677307128906, -115.95391845703125, -115.4423828125, -115.53923034667969, -115.4834213256836, -115.36427307128906
31200000.0, -116.70123291015625, -116.65775299072266, -116.54012298583984, -116.42716979980469, -116.5093994140625, -116.57767486572266, -116.6229476928711, -116.46488952636719, -116.54960632324219, -116.34710693359375, -116.41584777832031, -116.2680435180664, -116.6198959350586, -116.29439544677734, -116.22782897949219, -116.22334289550781, -116.2756118774414, -115.44166564941406, -115.37660217285156, -115.5890884399414, -115.35020446777344
31250000.0, -116.60774230957031, -116.57722473144531, -116.7171859741211, -116.72483825683594, -116.56009674072266, -116.74760437011719, -116.5892562866211, -116.57667541503906, -116.47391510009766, -116.4610366821289, -116.48005676269531, -116.32609558105469, -116.8065414428711, -116.48541259765625, -116.48661804199219, -116.1479721069336, -116.24593353271484, -115.4214096069336, -115.47696685791016, -115.55278015136719, -115.35052490234375
31300000.0, -116.7168960571289, -116.5819091796875, -116.7662124633789, -116.61369323730469, -116.74314880371094, -116.6338119506836, -116.64076232910156, -116.67658996582031, -116.71000671386719, -116.6600570678711, -116.44465637207031, -116.41899108886719, -116.6760025024414, -116.48636627197266, -116.32182312011719, -116.36541748046875, -116.37548828125, -115.4130859375, -115.39323425292969, -115.7411880493164, -115.50279235839844
31350000.0, -116.95413970947266, -116.69271087646484, -116.8004150390625, -116.72745513916016, -116.61863708496094, -116.73136138916016, -116.76985168457031, -116.5389404296875, -116.5794906616211, -116.70843505859375, -116.5221939086914, -116.5182876586914, -116.70146179199219, -116.3749008178711, -116.52535247802734, -116.35247802734375, -116.08515930175781, -115.33634948730469, -115.52030181884766, -115.6872787475586, -115.66129302978516
31400000.0, -116.76170349121094, -116.73397064208984, -116.66419982910156, -116.66162109375, -116.83097839355469, -116.75508117675781, -116.67110443115234, -116.84478759765625, -116.61474609375, -116.58885192871094, -116.59294128417969, -116.5301513671875, -116.911376953125, -116.5295639038086, -116.72093200683594, -116.49041748046875, -116.2969741821289, -115.59952545166016, -115.3515853881836, -115.6949462890625, -115.5824203491211
31450000.0, -116.88748931884766, -117.0495376586914, -116.8196029663086, -117.19429016113281, -116.81779479980469, -116.99650573730469, -116.85142517089844, -116.70306396484375, -116.8215103149414, -116.76808166503906, -116.8913345336914, -116.5907211303711, -116.9267807006836, -116.67279052734375, -116.64048767089844, -116.52369689941406, -116.2933120727539, -115.30831146240234, -115.50856018066406, -115.83419036865234, -115.52342224121094
31500000.0, -116.89799499511719, -116.8529281616211, -116.91886138916016, -117.0231704711914, -116.9911880493164, -116.92520904541016, -116.89738464355469, -116.83026123046875, -116.78944396972656, -116.71434020996094, -116.71588134765625, -116.7488021850586, -117.07938385009766, -116.73343658447266, -116.68333435058594, -116.57017517089844, -116.50101470947266, -115.48661804199219, -115.50439453125, -115.85380554199219, -115.56026458740234
31550000.0, -117.08260345458984, -117.08087158203125, -117.06912994384766, -116.99935150146484, -117.16462707519531, -116.96192932128906, -116.95902252197266, -116.94963073730469, -116.69927978515625, -116.81474304199219, -116.88020324707031, -116.79139709472656, -116.89447021484375, -116.91756439208984, -116.67472076416016, -116.68067932128906, -116.630859375, -115.4358901977539, -115.40657043457031, -115.82969665527344, -115.56275939941406
31600000.0, -116.81245422363281, -116.85816955566406, -116.9979248046875, -117.15205383300781, -117.19791412353516, -117.05745697021484, -117.09034729003906, -116.96672058105469, -116.98262786865234, -117.084716796875, -116.82916259765625, -116.92240905761719, -117.30409240722656, -116.7992172241211, -116.8077392578125, -116.55207824707031, -116.74501037597656, -115.50773620605469, -115.64952087402344, -115.96928405761719, -115.581298828125
31650000.0, -117.2364501953125, -117.31236267089844, -117.0943832397461, -117.1480712890625, -117.10102844238281, -116.97476959228516, -117.12493896484375, -117.14219665527344, -117.16899108886719, -117.20230865478516, -116.92933654785156, -116.9442138671875, -117.08975982666016, -116.753173828125, -117.0124740600586, -116.73271179199219, -116.72505187988281, -115.61973571777344, -115.55580139160156, -116.00040435791016, -115.638916015625
31700000.0, -117.09269714355469, -117.12286376953125, -117.38700866699219, -117.20466613769531, -117.218505859375, -117.10041809082031, -117.07186126708984, -117.00144958496094, -116.94078063964844, -117.07991027832031, -117.05403137207031, -117.0312728881836, -117.17900085449219, -117.09564208984375, -116.91854095458984, -117.05416107177734, -116.7773666381836, -115.45023345947266, -115.75193786621094, -116.05433654785156, -115.76673889160156
31750000.0, -117.00434875488281, -117.0845947265625, -117.13773345947266, -117.19266510009766, -117.05055236816406, -117.06315612792969, -117.21112060546875, -117.00540924072266, -117.1251449584961, -117.1081314086914, -117.02252197265625, -116.91024017333984, -117.20356750488281, -116.95440673828125, -116.7745132446289, -116.73193359375, -116.9490966796875, -115.3781509399414, -115.67033386230469, -116.0171890258789, -115.74737548828125
31800000.0, -117.07427978515625, -117.11478424072266, -117.18699645996094, -117.38092041015625, -117.31668853759766, -117.2953872680664, -117.2635269165039, -117.06431579589844, -117.20084381103516, -117.05830383300781, -117.12065124511719, -116.88694763183594, -117.44830322265625, -116.843017578125, -117.01805114746094, -117.00736999511719, -116.6680679321289, -115.80194091796875, -115.70756530761719, -116.1328125, -115.70820617675781
